predicted_labels	true_labels	lil_interpretations	gil_interpretations
3	11	"[('this man', -0.08327317982912064), ('feel free', -0.09334875643253326), (""' s america"", -0.0952005609869957), (""it ' s america"", -0.10401507467031479), ('s disgusting', -0.1061619445681572)]"	['damn it, you beat me to it', 'This is a joke, right...?']
7	27	[('your own', -0.3287283033132553), ('a virgin', -0.35473592579364777), ('on your own', -0.3736198917031288)]	['bruh, in what way', 'Is this [NAME]?']
27	27	[('believe it or not', -0.49426909163594246), ('a college instructor', -0.5022406270727515), ('s a college instructor', -0.5043501826003194)]	['Expected that. Thanks for your valuable feedback', 'damn it, you beat me to it']
27	27	[('to the', -0.15597244538366795), ('y ', -0.16090472228825092), ('the joke', -0.16388670727610588), ('relating to the', -0.16801173239946365), ('y  all', -0.16929700039327145)]	['bruh, in what way', 'Oh, Boy. You into phrenology too']
27	1	[('ki ##wi', -0.2835402265191078), ('a joke', -0.28887736797332764), ('the man', -0.2944767437875271), ('to ki ##wi', -0.2948363348841667), ('some eggs', -0.2977711483836174)]	['Bingo, low tax zones around his mines', 'Gotta admit, I chuckled at this one']
27	4	[('in laws', -0.11356981471180916), ('a bullet', -0.11643645539879799), ('s easily manipulated', -0.1298442929983139), ('re nightmare in laws', -0.13493432477116585), ('dodged a bullet', -0.13569806050509214)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
27	27	[('the road', -0.4543481133878231), ('8 hours', -0.45561017468571663), ('in a', -0.46161365509033203), ('of the road', -0.46516425907611847), ('for 8 hours', -0.47002526745200157)]	['Bingo, low tax zones around his mines', 'No kill, only hug']
27	27	[('the good old', -0.20224317722022533), ('to the good old', -0.21256972989067435)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
27	27	[('re not moving', -0.4180703619495034)]	['I’m not crying. You’re crying', 'damn it, you beat me to it']
15	15	[('of being', -0.6290618181228638), ('capable of being', -0.6676429733633995), ('the reminder', -0.7099381908774376), ('for the reminder', -0.7380985356867313), ('thanks for the reminder', -0.7458999140653759)]	"[""I'm also happy you're still here!!"", ""That sounds really cool! I'll be there""]"
1	1	[('bombs as', -0.2124716453254223), ('-LSB- name -RSB-', -0.22165553644299507)]	['That was so disgusting. VWP', 'What a pc cuck']
27	4	[('the playoffs', -0.14433077722787857), ('these type', -0.15729516744613647), ('at home', -0.15780115872621536), ('deserve the playoffs', -0.16543672233819962), ('of games', -0.1705587450414896)]	['damn it, you beat me to it', 'What a waste of money and time']
15	24	[('deal with', -0.08975051157176495), ('to deal with', -0.10191635135561228)]	"[""That sounds so terrible. I'm very sorry"", ""I'm also happy you're still here!!""]"
27	3	[('a pedestal', -0.24386363849043846), ('on a pedestal', -0.2742952462285757), ('that term', -0.2751283962279558), ('over that term', -0.29373063892126083)]	['damn it, you beat me to it', 'What the fuck are you talking about']
27	5	"[('live longer', -0.3650997765362263), ('ll live longer', -0.3774547725915909), ('calm down', -0.38456369563937187), (""' ll live longer"", -0.39923850633203983)]"	"['Feel you pain. Stay strong', ""Don't endorse violence against people""]"
27	7	"[('up there', -0.3499088305979967), ('s like', -0.35209932178258896), (""' s like"", -0.3590305056422949), (""it ' s like"", -0.36992979049682617)]"	['bruh, in what way', 'Yeah, this seems weird to me, too']
27	3	"[(""people ' s"", -0.1676145363599062), ('the horrible decisions', -0.1678305771201849), ('no confirmation or validity', -0.1717428802512586), (""people ' s lives"", -0.17481139907613397)]"	"[""I'm also happy you're still here!!"", ""Why can't America be this cool?""]"
27	27	[('did that', -0.5755925327539444), ('they did that', -0.591003505513072)]	['damn it, you beat me to it', 'Wow, that was insane']
27	27	[('to me', -0.2434106394648552), ('my arm', -0.25024748779833317), ('doing this', -0.2523198463022709), ('fallen off doing this', -0.2675142823718488)]	['bruh, in what way', 'Oh, Boy. You into phrenology too']
27	0	[('sounds familiar', -0.1615326665341854), ('-LSB- name -RSB-', -0.17717428505420685), ('the greater good', -0.17723651137202978), ('-LSB- name -RSB- fault', -0.1825329503044486), ('for the greater good', -0.18544509541243315)]	"['Thank you. I appreciate it', ""That sounds so terrible. I'm very sorry""]"
27	27	[('pew ##ds', -0.3982683904469013), ('obvious reasons', -0.40131933242082596), ('for obvious reasons', -0.4147592559456825)]	['Expected that. Thanks for your valuable feedback', 'If you enjoyed it, go for it']
27	6	[('and . . .', -0.39358907006680965)]	['This is a joke, right...?', 'bruh, in what way']
27	5	[('only time', -0.23761816509068012), ('his mind', -0.23781890608370304), ('cares about', -0.2423271182924509), ('only time will', -0.24887088499963284), ('on his mind', -0.2500889655202627)]	"['Expected that. Thanks for your valuable feedback', ""You're so special and quirky :D""]"
27	27	"[(""no you wouldn '"", -0.42060104198753834)]"	"[""No it hasn't"", 'damn it, you beat me to it']"
27	2	[('her age', -0.258172869682312), ('3 jobs', -0.2736595496535301), ('my lawn', -0.2759224362671375), ('like 18', -0.2761542983353138), ('was her age', -0.280884575098753)]	['damn it, you beat me to it', 'Get out of my head']
0	18	[('miss this', -0.162687785923481), ('my favourites', -0.1644732728600502), ('of my favourites', -0.17461993172764778), ('big chorus', -0.1791892908513546), ('one of my favourites', -0.18713341280817986)]	['Heh I love this', 'That sounds really helpful, thanks so much']
0	0	[('for ##sure', -0.4266931265592575), ('cheers man', -0.4294901713728905), ('winning information', -0.43283914029598236), ('a dude', -0.43977274745702744), ('fucking awesome', -0.43997837603092194)]	"[""That sounds really cool! I'll be there"", ""Genius. I'm so doing this""]"
0	0	[('my favorite characters', -0.29556211084127426), ('in general', -0.2982229832559824), ('freedom and glory', -0.30109788477420807)]	['Good for [NAME]. He deserves it', 'Expected that. Thanks for your valuable feedback']
27	10	[('about this', -0.2347229067236185), ('a woman', -0.237610986456275), ('wrong about this', -0.24035461619496346)]	['Expected that. Thanks for your valuable feedback', 'Thank you. I appreciate it']
27	27	[('this masterpiece', -0.4557788111269474), ('this masterpiece of', -0.46852438896894455)]	['Expected that. Thanks for your valuable feedback', 'If you enjoyed it, go for it']
27	6	[('of day', -0.3108820505440235), ('the blood', -0.3151691108942032), ('standing up', -0.32841380313038826), ('put the blood', -0.33019235357642174), ('the morning', -0.33436536230146885)]	['Damn, that was dirty', 'damn it, you beat me to it']
0	1	[('to read', -0.3165908306837082), ('the stories', -0.33584532886743546), ('fun to read', -0.34156782552599907), ('re fun to read', -0.34563278406858444), ('more than half', -0.35470583476126194)]	"[""he's an awesome bro"", 'This sounds like a great idea!']"
4	4	[('agree with you', -0.023915618658065796), ('children this age', -0.04850643873214722), ('this age', -0.07284756004810333), ('with you', -0.09372393786907196)]	['Expected that. Thanks for your valuable feedback', 'Thank you. I appreciate it']
18	18	[('my dude', -0.29541277326643467), ('so much', -0.2962672673165798), ('my dude ##s', -0.3186077382415533), ('-LSB- name -RSB-', -0.3209071522578597)]	['Heh I love this', 'So, so good']
27	25	[('that phase', -0.10438859090209007), ('quite depressed', -0.11719069071114063), ('through that phase', -0.12490507401525974), ('was quite depressed', -0.12970581324771047), ('i was quite depressed', -0.13293128600344062)]	['Thank you. I appreciate it', 'Those ears...those horrible ears']
27	4	[('mighty fine', -0.2199033536016941), ('like mighty fine', -0.23564453050494194), ('seem like mighty fine', -0.2424514638260007)]	['Yeah, this seems weird to me, too', 'Expected that. Thanks for your valuable feedback']
27	0	[('don ##t lie', -0.4195666257292032), ('ball don ##t lie', -0.4277992816641927)]	"['Feel you pain. Stay strong', ""Don't endorse violence against people""]"
6	6	[('i said', 0.002779364585876465), ('what i said', -0.003466084599494934), ('to what i said', -0.04618982970714569), ('just tired', -0.06528781354427338), ('explain ? sorry', -0.09207860380411148)]	"['This is a joke, right...?', ""I'll be right back!""]"
18	18	[('this show', -0.34799772314727306), ('love this show', -0.36604558303952217), ('love this show :', -0.3701216148911044)]	"[""I've wanted this for so long"", 'Hahahaha. This. This right here. 😂']"
27	8	[('in your', -0.3867784198373556), ('needed in your', -0.4002299550920725), ('you needed in your', -0.4005707027390599)]	['damn it, you beat me to it', 'Shitty cars made of plastic']
2	3	[('his legs', -0.12001611292362213), ('lost his legs', -0.1353181228041649), ('what an idiot', -0.14352281019091606)]	['damn it, you beat me to it', 'What a waste of money and time']
27	27	[('g ##f', -0.39064931124448776), ('1 ##k +', -0.3994536027312279), ('every day', -0.40467720478773117), ('you guys', -0.4056398309767246), ('my station', -0.40746038407087326)]	['If you enjoyed it, go for it', 'Expected that. Thanks for your valuable feedback']
2	1	[('mad joke', -0.2256912961602211)]	"['This is a joke, right...?', '""you can\'t arrest me!! I\'m attractive!""']"
27	22	[('second fiddle', -0.3616992458701134), ('her level', -0.374528456479311), ('her opponent', -0.3761480487883091), ('the match', -0.3856821730732918), ('drops her level', -0.39035801962018013)]	['Those ears...those horrible ears', 'No kill, only hug']
7	7	[('no pay', -0.1790388971567154), ('the streets', -0.22617536038160324), ('the us', -0.2343323901295662), ('with no pay', -0.24329033493995667), ('from the us', -0.274729959666729)]	['bruh, in what way', 'What the fuck are you talking about']
18	18	[('love that', -0.36219479888677597)]	"[""That sounds really cool! I'll be there"", 'I love his reaction. ""That was amazing""']"
7	7	[('insane about', -0.20155047997832298), ('is insane about', -0.22991185076534748)]	['This is a joke, right...?', 'What the fuck are you talking about']
27	4	[('dodge ##ball', -0.3649740405380726), ('to dodge ##ball', -0.37203197553753853), ('the end', -0.37235810048878193), ('in the end', -0.38222100120037794), ('losing in the end', -0.3886988013982773)]	['Expected that. Thanks for your valuable feedback', 'Thank you. I appreciate it']
27	4	[('a degree', -0.30324164405465126), ('i said', -0.3153136894106865), ('your response', -0.31705760955810547), ('read it again', -0.3204606529325247), ('what i said', -0.3219446074217558)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
27	27	[]	['Bingo, low tax zones around his mines', 'No kill, only hug']
9	9	[('those days', -0.0967751294374466), ('pretty much', -0.10698730871081352), ('pretty much dead', -0.12397903576493263)]	['I know. I get that a lot', 'I hate how much I love it']
25	10	[('feel sick', -0.05768201872706413), ('me feel sick', -0.08057870715856552), ('makes me feel sick', -0.09157519554719329)]	['Those ears...those horrible ears', 'damn it, you beat me to it']
0	17	[('a real concern', -0.11003492772579193), ('mach ##ete attacks', -0.11013054102659225), ('be a real concern', -0.12026035971939564)]	['Thank you. I appreciate it', 'Expected that. Thanks for your valuable feedback']
9	14	[('legal tender', -0.06426651030778885), ('a rabbit hole', -0.07706621289253235), ('down a rabbit hole', -0.08390172384679317)]	['damn it, you beat me to it', 'That poor janitor']
15	15	[('dead whale', -0.5431386604905128), ('dead whale sex', -0.5755712650716305), ('a star ##fish', -0.5792436003684998), ('is a star ##fish', -0.5996280098333955), ('dead whale sex too', -0.6003387300297618)]	"[""That sounds really cool! I'll be there"", 'Expected that. Thanks for your valuable feedback']"
0	4	[]	"[""That sounds really cool! I'll be there"", 'So, so good']"
27	27	[('they ', -0.3247419837862253), ('proven otherwise', -0.32813368923962116), ('some people', -0.3291508611291647), ('re attractive', -0.3298837039619684), ('until proven otherwise', -0.3355039209127426)]	['Yeah, this seems weird to me, too', 'DONT BE NEEDY. TALK TO OTHER GIRLS']
27	27	[('with her', -0.20913789793848991), ('with you', -0.2258639857172966), ('betray you', -0.2266458496451378), ('red flag', -0.22686738520860672), ('her current', -0.2329971194267273)]	"[""Don't do that. Only villains do that"", ""You don't. Ever. It's robbery""]"
27	25	[('this sub', -0.13282234221696854), ('are vega', -0.13836415857076645), ('leave this sub', -0.14691243134438992), ('they are vega', -0.14852583780884743), ('to leave this sub', -0.15576915815472603)]	"[""Nope. Don't need rewards at all"", 'Expected that. Thanks for your valuable feedback']"
27	27	[('the und', -0.26665667816996574), ('in dc', -0.26743894070386887), ('your mother', -0.28922053799033165), ('##puted best bag ##els', -0.30131240002810955), ('call your mother', -0.30363572016358376)]	"['Expected that. Thanks for your valuable feedback', ""he's an awesome bro""]"
27	10	[('meant u not', -0.24552181363105774), ('i meant u not', -0.2537555079907179)]	"[""Surely you meant isn't. XD"", ""You're so special and quirky :D""]"
0	5	[('he ', -0.0660700798034668), ('to school', -0.07278632372617722), ('s back safely', -0.09147932380437851), ('on tuesday', -0.09523672983050346), ('all his friends', -0.1135425828397274)]	"['Thank you. Hugs to you too', ""That sounds really cool! I'll be there""]"
27	27	[('the house', -0.28217316418886185), ('leave the house', -0.2963349185883999), ('to leave the house', -0.30563351698219776)]	['Thank you. I appreciate it', 'I’m not crying. You’re crying']
