predicted_labels	true_labels	lil_interpretations	gil_interpretations
3	3	[('the movie', -0.52720707654953), ('her role', -0.5370985865592957), ('Gy psy', -0.537726879119873)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What are Cobol , Fortran , and Pascal ?']
1	1	[('of hun ting dog', -0.23899877071380615), ('the Beverly Hill bil', -0.2871323823928833), ('hun ting dog', -0.4376341700553894), ('lies own', -0.607019305229187), ('Beverly Hill', -0.6225591003894806)]	['Who owns the rights on a TV program ?', 'What type of food makes you fat ?', 'How do you do a topic outline ?', 'What does the word affiant mean ?', 'What animal causes the biggest threat to humans ?', 'What is the population of Arcadia , Florida ?', 'What does the name Gina mean ?', 'What was the longest war in U.S. history ?', 'Where in a tree does photosynthesis occur ?', 'What is the population of the United States ?']
4	4	[]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What is a fear of odors , body , ?', 'What prison is found in Ossining , New York ?', 'What is Head Start ?', 'Which U.S. President is buried in Washington , D.C. ?']
3	3	[('the Nobel Pri ze', -0.24992698431015015), ('in literature', -0.5197202861309052)]	"['When was the Bill of Rights ratified ?', 'What is the text of the Fifth Amendment ?', 'What was the longest war in U.S. history ?', 'Who does the voices of the Simpsons ?', 'Who was Secretary of State during the Nixon administration ?', 'How many colonies were involved in the American Revolution ?', 'What type of bridge is the Golden Gate Bridge ?', ""What was the date of CNN 's first broadcast ?"", 'What kind of animals were in the Paleozoic era ?', 'How long is the Coney Island boardwalk ?']"
1	1	[]	"['How do you do a topic outline ?', 'Who owns the rights on a TV program ?', 'What do you call a group of geese ?', 'What type of food makes you fat ?', ""What 's the most common surname in America ?"", 'What animal causes the biggest threat to humans ?', 'What does the name Gina mean ?', 'What is the population of Arcadia , Florida ?', 'Where in a tree does photosynthesis occur ?', ""What 's the most common street name in America ?""]"
1	1	[('to be mix ed', -0.20364606380462646), ('get the color pink', -0.23985028266906738), ('be mix ed', -0.35495442152023315), ('the color pink', -0.37277835607528687), ('the color', -0.5175519287586212)]	"['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'What is the nickname of the Cleveland Indians ?', 'What type of food makes you fat ?', ""What was the date of CNN 's first broadcast ?"", 'What is the largest county in size in Massachusetts ?', 'Who owns the rights on a TV program ?', 'What is the population of Arcadia , Florida ?', 'When is the Tulip Festival in Michigan ?']"
1	1	[('most popular', -0.5551425218582153), ('in Japan', -0.5715754926204681)]	"['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'What type of food makes you fat ?', 'Who owns the rights on a TV program ?', 'What is the population of Arcadia , Florida ?', 'What is the nickname of the Cleveland Indians ?', ""What was the date of CNN 's first broadcast ?"", 'When was the Bill of Rights ratified ?', 'What is the largest shopping mall in the world ?', 'What does the name Gina mean ?']"
1	1	[('in bak ing soda', -0.19356316328048706), ('bak ing soda', -0.3393362760543823), ('bak ing', -0.5517352521419525)]	['How do you do a topic outline ?', 'What type of food makes you fat ?', 'What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'Who owns the rights on a TV program ?', 'What is the population of Arcadia , Florida ?', 'Where in a tree does photosynthesis occur ?', 'How does marijuana lead to other drugs ?', 'What is the nickname of the Cleveland Indians ?', 'What does the name Gina mean ?']
5	5	[('Thomas Jefferson', -0.5816922187805176)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What prison is found in Ossining , New York ?', 'What college enlivens Hanover , New Hampshire ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What is a fear of odors , body , ?', 'Who is John Macarthur , 1767-1834 ?', 'What TV show premiered on January 15 , 1981 ?']
5	5	[('a refrigera tor', -0.4282405376434326)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What sound does Olympia , Washington , overlook ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'What is a fear of odors , body , ?', 'How many furlongs are there in a mile-and-a-quarter recetrack ?']
5	5	[('invent ed', -0.5881910622119904)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'What sound does Olympia , Washington , overlook ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'Who is John Macarthur , 1767-1834 ?']
1	1	[]	['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'What is the population of Arcadia , Florida ?', 'What is the population of Kansas ?', 'Who owns the rights on a TV program ?', 'What is the nickname of the Cleveland Indians ?', 'When is the Tulip Festival in Michigan ?', 'What is the population of the United States ?', 'How long is the Coney Island boardwalk ?']
1	4	[('in the United States', -0.15016716718673706), ('the United States', -0.28255218267440796)]	"['How do you do a topic outline ?', 'What is the population of Arcadia , Florida ?', ""What 's the most common street name in America ?"", 'How long is the Coney Island boardwalk ?', 'When was the Bill of Rights ratified ?', 'What is the population of Kansas ?', 'When is the Tulip Festival in Michigan ?', 'Who owns the rights on a TV program ?', 'What type of food makes you fat ?', 'What does the name Gina mean ?']"
2	2	[('ang io ten', -0.9004647806286812)]	['What exactly , specifically does sleep do for you ?', 'What does it take to become a lawyer ?', 'What is the theory of equivalence states ?', 'What is the nature of learning ?', 'What is the temperature today ?', 'Who created the character of Scrooge ?', 'What are the living conditions in Cuba ?', 'How do you clean an LCD monitor screen ?', 'When is the Tulip Festival in Michigan ?', 'How does an ion drive work ?']
1	3	[('organiz e', -0.6469363868236542)]	"['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', ""What was the date of CNN 's first broadcast ?"", 'When was the Bill of Rights ratified ?', 'When is the Tulip Festival in Michigan ?', 'What is the nickname of the Cleveland Indians ?', 'Who owns the rights on a TV program ?', 'What are the current immigration laws in US ?', 'What is the largest shopping mall in the world ?', 'What is the population of Arcadia , Florida ?']"
1	1	[('bir d', -0.5411087870597839)]	"['How do you do a topic outline ?', 'What type of food makes you fat ?', 'What is the population of Arcadia , Florida ?', 'Where in a tree does photosynthesis occur ?', 'What does the name Gina mean ?', 'Who owns the rights on a TV program ?', ""What 's the most common street name in America ?"", 'What do you call a group of geese ?', 'What animal causes the biggest threat to humans ?', 'What is the population of Kansas ?']"
4	4	[('U tah', -0.7552023530006409), ('in U tah', -0.8390959054231644)]	"['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is Head Start ?', 'What is the location of Edinburgh , Scotland ?', 'How far away is the moon ?', 'Name a South African diamond producer ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is the population of Kansas ?', ""Where 's the 19th hole on a golf course ?""]"
4	4	[('Mountain s', -0.8105510622262955), ('which state', -0.8107335865497589), ('kill Mountain s', -0.8848420158028603), ('the Cat s', -0.8889926373958588)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What is a fear of odors , body , ?', 'What sound does Olympia , Washington , overlook ?', 'What prison is found in Ossining , New York ?']
1	1	[('back ward s', -0.3348102569580078), ('the same', -0.4829956293106079)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What does U.S.S.R. stand for ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What does caliente mean , in English ?', 'What are Cobol , Fortran , and Pascal ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?']
2	2	[('pediatr ici ans', -0.856636106967926)]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'What are the living conditions in Cuba ?', 'Who created the character of Scrooge ?', 'What is the nature of learning ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What is the formula to calculate pi ?', 'How do microwaves work ?', 'What is the function of RAM ?']
3	3	[('head quart er ed', -0.20016509294509888), ('Ben ton ville', -0.3565214276313782), ('Arka nsa s', -0.36224180459976196), ('head quart', -0.4977661371231079)]	['Who does the voices of the Simpsons ?', 'Who was Secretary of State during the Nixon administration ?', 'What is the text of the Fifth Amendment ?', 'Where do the Grimace and Mayor McCheese live ?', 'What is the average hourly rate of American workers ?', 'How long is the Coney Island boardwalk ?', 'Who was chief engineer of the Starship Enterprise ?', 'Who was The Pride of the Yankees ?', 'Where do the Blackhawks maintain their operations ?', 'Who was the lawyer for Randy Steven Craft ?']
2	2	[('solar cell', -0.8144674003124237), ('solar cell s', -0.8778402730822563)]	"['What is the theory of equivalence states ?', 'What exactly , specifically does sleep do for you ?', 'What is Toulmin logic ?', ""What cigarette is `` a whole new world '' ?"", ""What 's a Craps player called ?"", 'What is the nature of learning ?', 'How does an ion drive work ?', 'What is the temperature today ?', 'What does it take to become a lawyer ?', 'What is the meaning of Jesus ?']"
2	2	[('compound ed interest', -0.8657838255167007), ('is compound ed interest', -0.9226849153637886)]	"['What is the theory of equivalence states ?', 'What is the formula to calculate pi ?', 'When is the Tulip Festival in Michigan ?', 'What is the nature of learning ?', 'How does an ion drive work ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'What is the function of RAM ?', 'What are the living conditions in Cuba ?', ""What cigarette is `` a whole new world '' ?""]"
2	2	[('cap ers', -0.8322778195142746), ('What are cap ers', -0.9479596391320229)]	['What is the theory of equivalence states ?', 'What exactly , specifically does sleep do for you ?', 'How does an ion drive work ?', 'What is the nature of learning ?', 'What are the living conditions in Cuba ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'What is the temperature today ?', 'What does it take to become a lawyer ?', 'How do microwaves work ?']
